,First AdjEM,First AdjO,First AdjD,First AdjT,First Luck,Second AdjEM,Second AdjO,Second AdjD,Second AdjT,Second Luck,Location,Result
290,25.15,121.1,95.9,67.3,-0.01,20.13,114.4,94.3,70.2,0.072,0,0
291,25.1,111.5,86.4,67.4,0.029,-12.64,96.0,108.7,68.9,-0.041,1,1
292,25.1,111.5,86.4,67.4,0.029,-1.25,107.7,108.9,65.3,0.021,1,1
293,25.1,111.5,86.4,67.4,0.029,24.56,117.5,92.9,62.3,0.06,0,0
294,25.1,111.5,86.4,67.4,0.029,20.13,114.4,94.3,70.2,0.072,0,1
295,25.1,111.5,86.4,67.4,0.029,-7.94,99.9,107.8,69.3,-0.086,1,1
296,25.1,111.5,86.4,67.4,0.029,-8.06,96.4,104.5,64.1,-0.044,1,1
297,25.1,111.5,86.4,67.4,0.029,10.64,106.5,95.9,67.4,0.041,-1,1
298,25.1,111.5,86.4,67.4,0.029,25.64,110.7,85.0,66.5,-0.031,0,0
299,25.1,111.5,86.4,67.4,0.029,-0.66,100.5,101.2,62.2,0.037,1,1
300,25.1,111.5,86.4,67.4,0.029,-8.05,102.2,110.3,68.6,0.067,1,1
301,25.1,111.5,86.4,67.4,0.029,25.96,118.6,92.6,72.2,0.048,1,1
302,25.1,111.5,86.4,67.4,0.029,16.57,115.2,98.6,71.9,-0.022,-1,0
303,25.1,111.5,86.4,67.4,0.029,6.02,105.7,99.7,65.2,-0.07,1,1
304,25.1,111.5,86.4,67.4,0.029,18.65,107.3,88.7,68.6,-0.052,-1,0
305,25.1,111.5,86.4,67.4,0.029,7.53,101.5,93.9,70.5,0.105,1,1
306,25.1,111.5,86.4,67.4,0.029,25.72,120.0,94.3,67.5,-0.043,-1,0
307,25.1,111.5,86.4,67.4,0.029,12.27,107.2,94.9,67.8,-0.053,-1,1
308,25.1,111.5,86.4,67.4,0.029,18.65,107.3,88.7,68.6,-0.052,1,1
309,25.1,111.5,86.4,67.4,0.029,12.67,110.2,97.6,65.4,-0.018,1,1
310,25.1,111.5,86.4,67.4,0.029,20.88,112.5,91.6,63.8,-0.043,-1,0
311,25.1,111.5,86.4,67.4,0.029,15.69,109.1,93.4,66.7,-0.01,1,1
312,25.1,111.5,86.4,67.4,0.029,7.53,101.5,93.9,70.5,0.105,-1,1
313,25.1,111.5,86.4,67.4,0.029,13.86,109.7,95.8,65.6,-0.087,-1,1
314,25.1,111.5,86.4,67.4,0.029,12.27,107.2,94.9,67.8,-0.053,1,1
315,25.1,111.5,86.4,67.4,0.029,25.72,120.0,94.3,67.5,-0.043,1,1
316,25.1,111.5,86.4,67.4,0.029,19.46,109.9,90.4,70.7,0.038,-1,0
317,25.1,111.5,86.4,67.4,0.029,3.01,104.1,101.1,65.6,-0.02,-1,1
318,25.1,111.5,86.4,67.4,0.029,23.2,112.7,89.5,70.1,-0.021,1,1
319,25.1,111.5,86.4,67.4,0.029,-3.99,106.7,110.6,68.6,-0.024,-1,1
320,25.1,111.5,86.4,67.4,0.029,19.46,109.9,90.4,70.7,0.038,1,1
321,25.1,111.5,86.4,67.4,0.029,13.86,109.7,95.8,65.6,-0.087,0,1
322,25.1,111.5,86.4,67.4,0.029,25.72,120.0,94.3,67.5,-0.043,0,1
323,25.1,111.5,86.4,67.4,0.029,15.69,109.1,93.4,66.7,-0.01,0,1
324,25.1,111.5,86.4,67.4,0.029,2.22,105.9,103.7,66.1,0.115,0,1
325,25.1,111.5,86.4,67.4,0.029,16.61,113.9,97.2,66.7,-0.019,0,0
326,24.56,117.5,92.9,62.3,0.06,-6.56,96.1,102.6,63.3,-0.036,1,1
327,24.56,117.5,92.9,62.3,0.06,24.26,115.9,91.7,65.2,-0.029,-1,0
328,24.56,117.5,92.9,62.3,0.06,-5.45,100.3,105.7,70.4,-0.058,1,1
329,24.56,117.5,92.9,62.3,0.06,25.1,111.5,86.4,67.4,0.029,0,1
330,24.56,117.5,92.9,62.3,0.06,22.36,121.0,98.6,66.1,0.022,0,0
331,24.56,117.5,92.9,62.3,0.06,-4.68,98.9,103.6,67.2,-0.005,-1,1
332,24.56,117.5,92.9,62.3,0.06,-3.34,106.2,109.5,67.6,0.031,-1,1
333,24.56,117.5,92.9,62.3,0.06,0.6,100.4,99.8,68.0,-0.085,1,1
334,24.56,117.5,92.9,62.3,0.06,11.45,115.4,104.0,67.6,-0.065,0,1
335,24.56,117.5,92.9,62.3,0.06,27.04,118.0,91.0,67.4,0.004,-1,0
336,24.56,117.5,92.9,62.3,0.06,13.78,105.9,92.2,67.2,0.086,-1,0
337,24.56,117.5,92.9,62.3,0.06,13.36,111.2,97.8,68.6,0.01,1,1
338,24.56,117.5,92.9,62.3,0.06,13.61,107.1,93.5,67.3,0.033,-1,1
339,24.56,117.5,92.9,62.3,0.06,13.78,105.9,92.2,67.2,0.086,1,1
340,24.56,117.5,92.9,62.3,0.06,6.74,106.9,100.2,68.8,-0.025,-1,1
341,24.56,117.5,92.9,62.3,0.06,13.36,111.2,97.8,68.6,0.01,-1,1
342,24.56,117.5,92.9,62.3,0.06,3.89,102.6,98.7,63.9,0.008,1,1
343,24.56,117.5,92.9,62.3,0.06,13.06,109.2,96.2,70.9,0.021,1,0
344,24.56,117.5,92.9,62.3,0.06,-0.48,104.9,105.4,70.1,-0.11,-1,1
345,24.56,117.5,92.9,62.3,0.06,6.74,106.9,100.2,68.8,-0.025,1,1
346,24.56,117.5,92.9,62.3,0.06,13.07,110.3,97.2,73.6,-0.101,1,1
347,24.56,117.5,92.9,62.3,0.06,13.06,109.2,96.2,70.9,0.021,-1,0
348,24.56,117.5,92.9,62.3,0.06,18.55,113.8,95.3,64.8,-0.038,1,1
349,24.56,117.5,92.9,62.3,0.06,13.07,110.3,97.2,73.6,-0.101,-1,1
350,24.56,117.5,92.9,62.3,0.06,13.61,107.1,93.5,67.3,0.033,1,1
351,24.56,117.5,92.9,62.3,0.06,15.89,111.5,95.6,65.2,0.164,-1,1
352,24.56,117.5,92.9,62.3,0.06,-0.48,104.9,105.4,70.1,-0.11,1,1
353,24.56,117.5,92.9,62.3,0.06,18.55,113.8,95.3,64.8,-0.038,-1,0
354,24.56,117.5,92.9,62.3,0.06,15.89,111.5,95.6,65.2,0.164,1,1
355,24.56,117.5,92.9,62.3,0.06,3.89,102.6,98.7,63.9,0.008,-1,1
356,24.56,117.5,92.9,62.3,0.06,13.07,110.3,97.2,73.6,-0.101,-1,1
357,24.56,117.5,92.9,62.3,0.06,18.55,113.8,95.3,64.8,-0.038,0,1
358,24.56,117.5,92.9,62.3,0.06,13.78,105.9,92.2,67.2,0.086,0,1
359,24.56,117.5,92.9,62.3,0.06,2.64,107.0,104.3,66.7,0.038,0,1
360,24.56,117.5,92.9,62.3,0.06,16.24,115.5,99.3,65.0,-0.017,0,1
361,24.56,117.5,92.9,62.3,0.06,16.61,113.9,97.2,66.7,-0.019,0,1
362,24.56,117.5,92.9,62.3,0.06,27.7,116.8,89.1,63.6,-0.012,0,1
363,24.56,117.5,92.9,62.3,0.06,27.49,119.2,91.7,69.3,0.041,0,0
364,24.26,115.9,91.7,65.2,-0.029,-9.11,97.5,106.6,64.4,-0.052,1,1
365,24.26,115.9,91.7,65.2,-0.029,24.56,117.5,92.9,62.3,0.06,1,1
366,24.26,115.9,91.7,65.2,-0.029,0.77,103.3,102.6,70.9,0.109,1,1
367,24.26,115.9,91.7,65.2,-0.029,-8.63,97.2,105.8,67.7,0.003,1,1
368,24.26,115.9,91.7,65.2,-0.029,-2.48,107.9,110.4,62.0,0.113,0,1
369,24.26,115.9,91.7,65.2,-0.029,30.95,120.7,89.7,72.5,-0.039,0,0
370,24.26,115.9,91.7,65.2,-0.029,8.79,107.5,98.7,66.2,-0.02,-1,1
371,24.26,115.9,91.7,65.2,-0.029,10.64,106.5,95.9,67.4,0.041,1,1
372,24.26,115.9,91.7,65.2,-0.029,13.06,109.2,96.2,70.9,0.021,-1,1
373,24.26,115.9,91.7,65.2,-0.029,0.77,103.3,102.6,70.9,0.109,1,1
374,24.26,115.9,91.7,65.2,-0.029,2.38,100.5,98.2,64.1,-0.048,-1,1
375,24.26,115.9,91.7,65.2,-0.029,10.33,110.0,99.6,67.9,0.014,1,0
376,24.26,115.9,91.7,65.2,-0.029,-5.36,105.4,110.8,66.6,-0.108,1,1
377,24.26,115.9,91.7,65.2,-0.029,3.86,107.3,103.5,66.2,-0.121,-1,1
378,24.26,115.9,91.7,65.2,-0.029,10.64,106.5,95.9,67.4,0.041,-1,1
379,24.26,115.9,91.7,65.2,-0.029,25.96,118.6,92.6,72.2,0.048,1,1
380,24.26,115.9,91.7,65.2,-0.029,2.38,100.5,98.2,64.1,-0.048,1,1
381,24.26,115.9,91.7,65.2,-0.029,6.09,105.2,99.1,65.8,0.075,1,1
382,24.26,115.9,91.7,65.2,-0.029,25.96,118.6,92.6,72.2,0.048,-1,0
383,24.26,115.9,91.7,65.2,-0.029,7.94,101.2,93.2,67.3,0.005,-1,0
384,24.26,115.9,91.7,65.2,-0.029,6.09,105.2,99.1,65.8,0.075,-1,1
385,24.26,115.9,91.7,65.2,-0.029,14.14,109.8,95.6,66.2,0.06,-1,0
386,24.26,115.9,91.7,65.2,-0.029,14.46,107.7,93.3,66.3,-0.084,1,1
387,24.26,115.9,91.7,65.2,-0.029,5.17,104.1,98.9,69.5,0.078,1,1
388,24.26,115.9,91.7,65.2,-0.029,7.94,101.2,93.2,67.3,0.005,1,1
389,24.26,115.9,91.7,65.2,-0.029,10.33,110.0,99.6,67.9,0.014,-1,0
390,24.26,115.9,91.7,65.2,-0.029,-5.36,105.4,110.8,66.6,-0.108,-1,1
391,24.26,115.9,91.7,65.2,-0.029,5.17,104.1,98.9,69.5,0.078,-1,1
392,24.26,115.9,91.7,65.2,-0.029,14.14,109.8,95.6,66.2,0.06,1,1
393,24.26,115.9,91.7,65.2,-0.029,14.46,107.7,93.3,66.3,-0.084,0,1
394,24.26,115.9,91.7,65.2,-0.029,14.14,109.8,95.6,66.2,0.06,0,1
395,24.26,115.9,91.7,65.2,-0.029,25.96,118.6,92.6,72.2,0.048,0,0
396,24.26,115.9,91.7,65.2,-0.029,3.62,105.6,102.0,62.1,0.013,0,1
397,24.26,115.9,91.7,65.2,-0.029,19.53,110.1,90.6,63.6,0.039,0,1
398,24.26,115.9,91.7,65.2,-0.029,20.13,114.4,94.3,70.2,0.072,0,0
399,23.2,112.7,89.5,70.1,-0.021,4.35,103.4,99.1,64.8,0.024,1,1
400,23.2,112.7,89.5,70.1,-0.021,-8.4,101.0,109.4,67.7,0.005,1,1
401,23.2,112.7,89.5,70.1,-0.021,-6.83,90.9,97.7,65.0,-0.015,-1,1
402,23.2,112.7,89.5,70.1,-0.021,18.55,113.8,95.3,64.8,-0.038,0,0
403,23.2,112.7,89.5,70.1,-0.021,16.52,108.6,92.1,64.7,0.012,0,1
404,23.2,112.7,89.5,70.1,-0.021,11.45,115.4,104.0,67.6,-0.065,0,1
405,23.2,112.7,89.5,70.1,-0.021,6.27,106.6,100.3,67.4,0.054,1,1
406,23.2,112.7,89.5,70.1,-0.021,1.98,100.7,98.8,68.8,0.063,1,1
407,23.2,112.7,89.5,70.1,-0.021,2.83,105.8,102.9,71.2,-0.057,0,1
408,23.2,112.7,89.5,70.1,-0.021,-13.57,90.2,103.8,67.7,-0.064,1,1
409,23.2,112.7,89.5,70.1,-0.021,11.45,109.3,97.8,67.9,-0.021,-1,1
410,23.2,112.7,89.5,70.1,-0.021,15.42,111.5,96.1,66.1,0.074,1,1
411,23.2,112.7,89.5,70.1,-0.021,18.65,107.3,88.7,68.6,-0.052,1,1
412,23.2,112.7,89.5,70.1,-0.021,7.53,101.5,93.9,70.5,0.105,-1,1
413,23.2,112.7,89.5,70.1,-0.021,12.67,110.2,97.6,65.4,-0.018,1,1
414,23.2,112.7,89.5,70.1,-0.021,16.57,115.2,98.6,71.9,-0.022,-1,1
415,23.2,112.7,89.5,70.1,-0.021,6.02,105.7,99.7,65.2,-0.07,-1,1
416,23.2,112.7,89.5,70.1,-0.021,-3.99,106.7,110.6,68.6,-0.024,1,1
417,23.2,112.7,89.5,70.1,-0.021,25.72,120.0,94.3,67.5,-0.043,1,1
418,23.2,112.7,89.5,70.1,-0.021,3.01,104.1,101.1,65.6,-0.02,-1,1
419,23.2,112.7,89.5,70.1,-0.021,16.48,111.0,94.6,65.1,-0.054,1,1
420,23.2,112.7,89.5,70.1,-0.021,16.57,115.2,98.6,71.9,-0.022,1,1
421,23.2,112.7,89.5,70.1,-0.021,-3.99,106.7,110.6,68.6,-0.024,-1,1
422,23.2,112.7,89.5,70.1,-0.021,19.46,109.9,90.4,70.7,0.038,-1,0
423,23.2,112.7,89.5,70.1,-0.021,15.69,109.1,93.4,66.7,-0.01,1,1
424,23.2,112.7,89.5,70.1,-0.021,12.27,107.2,94.9,67.8,-0.053,1,1
425,23.2,112.7,89.5,70.1,-0.021,12.67,110.2,97.6,65.4,-0.018,-1,0
426,23.2,112.7,89.5,70.1,-0.021,6.02,105.7,99.7,65.2,-0.07,1,1
427,23.2,112.7,89.5,70.1,-0.021,25.1,111.5,86.4,67.4,0.029,-1,0
428,23.2,112.7,89.5,70.1,-0.021,13.86,109.7,95.8,65.6,-0.087,-1,1
429,23.2,112.7,89.5,70.1,-0.021,7.53,101.5,93.9,70.5,0.105,1,1
430,23.2,112.7,89.5,70.1,-0.021,15.69,109.1,93.4,66.7,-0.01,0,0
431,23.2,112.7,89.5,70.1,-0.021,1.97,105.1,103.2,65.1,-0.005,0,1
432,23.2,112.7,89.5,70.1,-0.021,14.8,113.9,99.1,67.7,0.088,0,0
433,22.72,120.5,97.8,69.7,-0.061,2.22,105.9,103.7,66.1,0.115,1,1
434,22.72,120.5,97.8,69.7,-0.061,-3.55,100.0,103.5,67.4,0.058,1,1
435,22.72,120.5,97.8,69.7,-0.061,-10.34,96.7,107.0,67.6,0.044,1,1
436,22.72,120.5,97.8,69.7,-0.061,-13.19,97.1,110.3,69.4,-0.002,1,1
437,22.72,120.5,97.8,69.7,-0.061,-15.21,96.9,112.1,64.0,-0.024,1,1
438,22.72,120.5,97.8,69.7,-0.061,-7.69,95.7,103.4,71.0,-0.015,1,1
439,22.72,120.5,97.8,69.7,-0.061,11.23,107.6,96.4,59.5,0.025,-1,1
440,22.72,120.5,97.8,69.7,-0.061,22.36,121.0,98.6,66.1,0.022,-1,0
441,22.72,120.5,97.8,69.7,-0.061,18.75,112.0,93.3,67.2,0.033,1,0
442,22.72,120.5,97.8,69.7,-0.061,14.63,103.1,88.5,66.3,0.049,-1,0
443,22.72,120.5,97.8,69.7,-0.061,12.63,109.8,97.1,66.8,-0.133,0,1
444,22.72,120.5,97.8,69.7,-0.061,-8.72,102.8,111.5,70.6,0.109,1,1
445,22.72,120.5,97.8,69.7,-0.061,-6.77,100.4,107.1,70.6,-0.012,1,1
446,22.72,120.5,97.8,69.7,-0.061,10.06,109.4,99.3,66.6,-0.035,1,1
447,22.72,120.5,97.8,69.7,-0.061,15.34,109.3,94.0,66.5,0.105,-1,0
448,22.72,120.5,97.8,69.7,-0.061,14.04,107.0,92.9,67.2,-0.02,1,1
449,22.72,120.5,97.8,69.7,-0.061,5.18,107.1,101.9,65.1,0.006,-1,1
450,22.72,120.5,97.8,69.7,-0.061,10.82,106.9,96.1,64.9,0.001,-1,0
451,22.72,120.5,97.8,69.7,-0.061,9.31,105.3,96.0,62.0,-0.037,1,1
452,22.72,120.5,97.8,69.7,-0.061,22.36,121.0,98.6,66.1,0.022,1,0
453,22.72,120.5,97.8,69.7,-0.061,9.31,105.3,96.0,62.0,-0.037,-1,0
454,22.72,120.5,97.8,69.7,-0.061,5.18,107.1,101.9,65.1,0.006,1,1
455,22.72,120.5,97.8,69.7,-0.061,10.06,109.4,99.3,66.6,-0.035,-1,1
456,22.72,120.5,97.8,69.7,-0.061,2.83,105.8,102.9,71.2,-0.057,1,1
457,22.72,120.5,97.8,69.7,-0.061,16.61,113.9,97.2,66.7,-0.019,1,0
458,22.72,120.5,97.8,69.7,-0.061,16.24,115.5,99.3,65.0,-0.017,-1,1
459,22.72,120.5,97.8,69.7,-0.061,14.76,111.9,97.1,67.5,0.052,1,1
460,22.72,120.5,97.8,69.7,-0.061,2.83,105.8,102.9,71.2,-0.057,-1,1
461,22.72,120.5,97.8,69.7,-0.061,9.38,106.6,97.2,67.7,-0.077,1,1
462,22.72,120.5,97.8,69.7,-0.061,16.61,113.9,97.2,66.7,-0.019,-1,1
463,22.72,120.5,97.8,69.7,-0.061,18.75,112.0,93.3,67.2,0.033,-1,0
464,22.72,120.5,97.8,69.7,-0.061,9.38,106.6,97.2,67.7,-0.077,0,1
465,22.72,120.5,97.8,69.7,-0.061,10.82,106.9,96.1,64.9,0.001,0,1
466,22.72,120.5,97.8,69.7,-0.061,14.04,107.0,92.9,67.2,-0.02,0,1
467,22.72,120.5,97.8,69.7,-0.061,22.36,121.0,98.6,66.1,0.022,0,1
468,22.72,120.5,97.8,69.7,-0.061,9.45,108.1,98.7,66.8,0.061,0,0
469,22.36,121.0,98.6,66.1,0.022,-2.48,107.9,110.4,62.0,0.113,1,1
470,22.36,121.0,98.6,66.1,0.022,-4.78,98.3,103.0,69.2,-0.066,1,1
471,22.36,121.0,98.6,66.1,0.022,-0.28,106.3,106.6,68.9,0.003,1,1
472,22.36,121.0,98.6,66.1,0.022,20.13,114.4,94.3,70.2,0.072,0,1
473,22.36,121.0,98.6,66.1,0.022,24.56,117.5,92.9,62.3,0.06,0,1
474,22.36,121.0,98.6,66.1,0.022,-18.66,97.8,116.4,69.9,-0.055,1,1
475,22.36,121.0,98.6,66.1,0.022,6.2,105.3,99.1,67.8,0.075,1,1
476,22.36,121.0,98.6,66.1,0.022,22.72,120.5,97.8,69.7,-0.061,1,1
477,22.36,121.0,98.6,66.1,0.022,10.82,106.9,96.1,64.9,0.001,-1,0
478,22.36,121.0,98.6,66.1,0.022,3.55,109.6,106.0,66.9,-0.076,0,1
479,22.36,121.0,98.6,66.1,0.022,3.89,102.6,98.7,63.9,0.008,0,1
480,22.36,121.0,98.6,66.1,0.022,-21.92,94.8,116.7,64.6,-0.008,1,1
481,22.36,121.0,98.6,66.1,0.022,-2.79,100.8,103.6,69.8,0.021,1,1
482,22.36,121.0,98.6,66.1,0.022,15.34,109.3,94.0,66.5,0.105,1,0
483,22.36,121.0,98.6,66.1,0.022,9.31,105.3,96.0,62.0,-0.037,-1,1
484,22.36,121.0,98.6,66.1,0.022,2.83,105.8,102.9,71.2,-0.057,1,1
485,22.36,121.0,98.6,66.1,0.022,18.75,112.0,93.3,67.2,0.033,-1,1
486,22.36,121.0,98.6,66.1,0.022,14.04,107.0,92.9,67.2,-0.02,-1,0
487,22.36,121.0,98.6,66.1,0.022,9.38,106.6,97.2,67.7,-0.077,1,1
488,22.36,121.0,98.6,66.1,0.022,22.72,120.5,97.8,69.7,-0.061,-1,1
489,22.36,121.0,98.6,66.1,0.022,16.24,115.5,99.3,65.0,-0.017,1,1
490,22.36,121.0,98.6,66.1,0.022,5.18,107.1,101.9,65.1,0.006,-1,1
491,22.36,121.0,98.6,66.1,0.022,16.61,113.9,97.2,66.7,-0.019,1,1
492,22.36,121.0,98.6,66.1,0.022,18.75,112.0,93.3,67.2,0.033,1,1
493,22.36,121.0,98.6,66.1,0.022,16.61,113.9,97.2,66.7,-0.019,-1,0
494,22.36,121.0,98.6,66.1,0.022,10.06,109.4,99.3,66.6,-0.035,1,1
495,22.36,121.0,98.6,66.1,0.022,9.38,106.6,97.2,67.7,-0.077,-1,1
496,22.36,121.0,98.6,66.1,0.022,10.82,106.9,96.1,64.9,0.001,1,1
497,22.36,121.0,98.6,66.1,0.022,14.76,111.9,97.1,67.5,0.052,-1,0
498,22.36,121.0,98.6,66.1,0.022,15.34,109.3,94.0,66.5,0.105,-1,0
499,22.36,121.0,98.6,66.1,0.022,14.04,107.0,92.9,67.2,-0.02,1,1
500,22.36,121.0,98.6,66.1,0.022,9.31,105.3,96.0,62.0,-0.037,0,1
501,22.36,121.0,98.6,66.1,0.022,14.76,111.9,97.1,67.5,0.052,0,1
502,22.36,121.0,98.6,66.1,0.022,22.72,120.5,97.8,69.7,-0.061,0,0
503,22.36,121.0,98.6,66.1,0.022,1.98,100.7,98.8,68.8,0.063,0,1
504,22.36,121.0,98.6,66.1,0.022,20.88,112.5,91.6,63.8,-0.043,0,1
505,22.36,121.0,98.6,66.1,0.022,7.24,100.3,93.0,65.9,0.018,0,0
506,20.88,112.5,91.6,63.8,-0.043,-17.14,95.2,112.3,68.8,-0.002,1,1
507,20.88,112.5,91.6,63.8,-0.043,30.95,120.7,89.7,72.5,-0.039,-1,0
508,20.88,112.5,91.6,63.8,-0.043,-3.82,107.7,111.5,69.6,0.1,1,1
509,20.88,112.5,91.6,63.8,-0.043,-10.62,98.9,109.5,65.4,-0.007,1,1
510,20.88,112.5,91.6,63.8,-0.043,-4.41,98.8,103.2,67.4,-0.008,1,1
511,20.88,112.5,91.6,63.8,-0.043,2.31,100.6,98.3,64.8,-0.004,1,1
512,20.88,112.5,91.6,63.8,-0.043,-11.8,99.9,111.7,71.8,-0.071,1,1
513,20.88,112.5,91.6,63.8,-0.043,13.61,107.1,93.5,67.3,0.033,-1,0
514,20.88,112.5,91.6,63.8,-0.043,-21.52,97.8,119.3,67.1,0.009,1,1
515,20.88,112.5,91.6,63.8,-0.043,6.09,105.2,99.1,65.8,0.075,0,1
516,20.88,112.5,91.6,63.8,-0.043,-13.19,97.1,110.3,69.4,-0.002,1,1
517,20.88,112.5,91.6,63.8,-0.043,-21.92,94.8,116.7,64.6,-0.008,1,1
518,20.88,112.5,91.6,63.8,-0.043,11.76,108.3,96.6,68.0,-0.001,1,1
519,20.88,112.5,91.6,63.8,-0.043,12.6,109.6,97.0,66.6,-0.092,-1,1
520,20.88,112.5,91.6,63.8,-0.043,15.6,103.8,88.2,67.6,-0.074,-1,0
521,20.88,112.5,91.6,63.8,-0.043,16.48,111.0,94.6,65.1,-0.054,1,1
522,20.88,112.5,91.6,63.8,-0.043,14.63,103.1,88.5,66.3,0.049,-1,0
523,20.88,112.5,91.6,63.8,-0.043,12.6,109.6,97.0,66.6,-0.092,1,0
524,20.88,112.5,91.6,63.8,-0.043,15.6,103.8,88.2,67.6,-0.074,1,1
525,20.88,112.5,91.6,63.8,-0.043,17.02,108.7,91.7,65.9,0.014,-1,1
526,20.88,112.5,91.6,63.8,-0.043,25.1,111.5,86.4,67.4,0.029,1,1
527,20.88,112.5,91.6,63.8,-0.043,25.64,110.7,85.0,66.5,-0.031,-1,0
528,20.88,112.5,91.6,63.8,-0.043,14.63,103.1,88.5,66.3,0.049,1,1
529,20.88,112.5,91.6,63.8,-0.043,27.49,119.2,91.7,69.3,0.041,1,1
530,20.88,112.5,91.6,63.8,-0.043,27.04,118.0,91.0,67.4,0.004,-1,0
531,20.88,112.5,91.6,63.8,-0.043,16.48,111.0,94.6,65.1,-0.054,-1,1
532,20.88,112.5,91.6,63.8,-0.043,25.64,110.7,85.0,66.5,-0.031,1,0
533,20.88,112.5,91.6,63.8,-0.043,17.02,108.7,91.7,65.9,0.014,1,1
534,20.88,112.5,91.6,63.8,-0.043,11.76,108.3,96.6,68.0,-0.001,-1,1
535,20.88,112.5,91.6,63.8,-0.043,27.04,118.0,91.0,67.4,0.004,1,0
536,20.88,112.5,91.6,63.8,-0.043,27.49,119.2,91.7,69.3,0.041,-1,0
537,20.88,112.5,91.6,63.8,-0.043,17.02,108.7,91.7,65.9,0.014,0,0
538,20.88,112.5,91.6,63.8,-0.043,18.86,115.0,96.1,63.3,-0.062,0,1
539,20.88,112.5,91.6,63.8,-0.043,22.36,121.0,98.6,66.1,0.022,0,0
540,20.13,114.4,94.3,70.2,0.072,-8.58,96.4,104.9,64.6,-0.037,1,1
541,20.13,114.4,94.3,70.2,0.072,-2.75,100.3,103.0,67.3,-0.047,1,1
542,20.13,114.4,94.3,70.2,0.072,2.27,104.7,102.4,73.5,-0.035,-1,1
543,20.13,114.4,94.3,70.2,0.072,22.36,121.0,98.6,66.1,0.022,0,0
544,20.13,114.4,94.3,70.2,0.072,25.1,111.5,86.4,67.4,0.029,0,0
545,20.13,114.4,94.3,70.2,0.072,-2.97,102.3,105.3,66.8,-0.036,1,1
546,20.13,114.4,94.3,70.2,0.072,16.61,113.9,97.2,66.7,-0.019,1,1
547,20.13,114.4,94.3,70.2,0.072,1.2,100.4,99.2,68.0,-0.021,-1,1
548,20.13,114.4,94.3,70.2,0.072,-6.58,99.9,106.5,65.8,-0.055,1,1
549,20.13,114.4,94.3,70.2,0.072,11.02,113.9,102.9,64.8,-0.072,1,1
550,20.13,114.4,94.3,70.2,0.072,25.72,120.0,94.3,67.5,-0.043,0,0
551,20.13,114.4,94.3,70.2,0.072,0.26,101.0,100.8,64.5,0.015,1,1
552,20.13,114.4,94.3,70.2,0.072,4.55,104.5,100.0,64.9,-0.08,-1,1
553,20.13,114.4,94.3,70.2,0.072,15.25,112.4,97.2,65.6,0.017,-1,0
554,20.13,114.4,94.3,70.2,0.072,11.23,107.6,96.4,59.5,0.025,1,1
555,20.13,114.4,94.3,70.2,0.072,1.2,100.4,99.2,68.0,-0.021,1,1
556,20.13,114.4,94.3,70.2,0.072,14.8,113.9,99.1,67.7,0.088,-1,0
557,20.13,114.4,94.3,70.2,0.072,15.56,110.7,95.1,70.6,-0.001,-1,0
558,20.13,114.4,94.3,70.2,0.072,18.86,115.0,96.1,63.3,-0.062,1,1
559,20.13,114.4,94.3,70.2,0.072,4.55,104.5,100.0,64.9,-0.08,1,1
560,20.13,114.4,94.3,70.2,0.072,3.55,109.6,106.0,66.9,-0.076,1,1
561,20.13,114.4,94.3,70.2,0.072,3.59,103.0,99.4,67.0,0.001,-1,1
562,20.13,114.4,94.3,70.2,0.072,25.15,121.1,95.9,67.3,-0.01,1,0
563,20.13,114.4,94.3,70.2,0.072,11.36,110.1,98.8,66.3,-0.083,-1,1
564,20.13,114.4,94.3,70.2,0.072,6.2,105.3,99.1,67.8,0.075,1,1
565,20.13,114.4,94.3,70.2,0.072,-1.76,99.7,101.5,64.0,0.05,1,0
566,20.13,114.4,94.3,70.2,0.072,18.86,115.0,96.1,63.3,-0.062,-1,1
567,20.13,114.4,94.3,70.2,0.072,3.59,103.0,99.4,67.0,0.001,1,1
568,20.13,114.4,94.3,70.2,0.072,3.55,109.6,106.0,66.9,-0.076,-1,1
569,20.13,114.4,94.3,70.2,0.072,11.45,115.4,104.0,67.6,-0.065,1,1
570,20.13,114.4,94.3,70.2,0.072,25.15,121.1,95.9,67.3,-0.01,-1,1
571,20.13,114.4,94.3,70.2,0.072,11.23,107.6,96.4,59.5,0.025,0,1
572,20.13,114.4,94.3,70.2,0.072,18.86,115.0,96.1,63.3,-0.062,0,0
573,20.13,114.4,94.3,70.2,0.072,13.06,109.2,96.2,70.9,0.021,0,1
574,20.13,114.4,94.3,70.2,0.072,27.04,118.0,91.0,67.4,0.004,0,1
575,20.13,114.4,94.3,70.2,0.072,24.26,115.9,91.7,65.2,-0.029,0,1
576,20.13,114.4,94.3,70.2,0.072,7.24,100.3,93.0,65.9,0.018,0,1
577,20.13,114.4,94.3,70.2,0.072,25.15,121.1,95.9,67.3,-0.01,0,1
578,20.13,114.4,94.3,70.2,0.072,27.49,119.2,91.7,69.3,0.041,0,0
579,19.53,110.1,90.6,63.6,0.039,-9.94,97.1,107.0,70.3,-0.034,1,1
580,19.53,110.1,90.6,63.6,0.039,-1.28,97.6,98.9,68.2,0.022,1,1
581,19.53,110.1,90.6,63.6,0.039,0.61,106.7,106.1,68.5,0.051,1,1
582,19.53,110.1,90.6,63.6,0.039,-2.48,107.9,110.4,62.0,0.113,1,1
